"id","movie_id","user_id","rating","user_avgRating"
4213,14904,1339357,3,3.14
4214,2633,2035577,3,3.601796
4215,10123,963369,5,3.891213
4216,6908,187062,3,2.804204
4217,5926,861325,4,3.444444
4218,12161,1389750,4,4.093069
4219,14550,2186725,5,4.24505
4220,5085,1312037,5,3.989796
4221,17328,745176,5,3.737617
4222,11398,85329,4,4.371901
4223,7745,2353323,4,3.465378
4224,9109,107342,4,3.647866
4225,12317,1766116,4,3.916667
4226,14410,2070733,4,4.063291
4227,16469,664205,3,3.442804
4228,13144,1268465,4,3.185841
4229,8958,2299488,5,3.634328
4230,11490,1646595,4,4.004539
4231,12092,1691394,3,3.689826
4232,14407,1870555,4,3.562853
4233,2168,2590631,2,4.303406
4234,712,2466231,4,3.118902
4235,10774,2143166,5,3.375
4236,16438,2304974,3,3.495389
4237,7397,2569807,1,3.374
4238,1975,2129787,3,3.806957
4239,7635,2478398,4,3.949686
4240,6731,1725059,2,2.980769
4241,11837,2338372,4,4.015228
4242,10283,508273,5,3.906977
4243,5518,476756,4,4.072243
4244,14538,2280062,3,3.446667
4245,3106,1296627,5,3.123077
4246,4831,437485,3,3.395155
4247,15084,2539735,1,3.594059
4248,16970,900455,3,3.52177
4249,13939,570763,4,3.320298
4250,2617,131016,4,3.92145
4251,10429,1342931,4,3.171642
4252,12470,1730367,1,3.274752
4253,2518,571983,5,4.19469
4254,2152,718966,1,3.604977
4255,908,1841679,4,3.557143
4256,10190,1425382,3,3.508046
4257,312,2428071,5,3.807471
4258,10345,1733406,2,3.062724
4259,13923,39224,1,3.402542
4260,13651,973405,5,4.264957
4261,5421,2316074,4,3.109641
4262,2639,218962,5,3.649635
4263,3290,411471,5,3.621145
4264,1221,329475,3,3.402404
4265,9863,2498084,5,3.713376
4266,12672,2062267,5,4.409938
4267,14621,1471924,3,3.471074
4268,4488,1272095,2,3.886364
4269,3864,1635744,5,3.595989
4270,6133,581989,5,3.558291
4271,11490,1112774,3,2.64486
4272,12732,982108,5,3.615385
4273,9756,291335,2,3.533333
4274,2152,2357300,3,3.498798
4275,9960,1634520,3,3.200389
4276,14109,563402,3,3.338809
4277,7937,1022331,4,3.666195
4278,7230,941118,5,2.906504
4279,14621,1316363,5,3.973154
4280,14928,460871,2,3.993399
4281,12781,2012462,1,3.702128
4282,12627,2421760,4,4.354167
4283,1105,1866912,4,4.160093
4284,10078,393698,4,3.63876
4285,13840,1501813,4,2.9375
4286,3840,1683821,3,3.771765
4287,15424,461065,4,3.580214
4288,17703,1875585,3,3.559783
4289,7828,696400,4,3.721899
4290,2200,872874,4,4.201835
4291,5861,1267783,3,3.502143
4292,6262,1253958,3,3.58567
4293,6972,611411,5,4.181287
4294,5154,1979302,1,2.628571
4295,16912,935685,5,3.767857
4296,11999,2642196,4,3.756567
4297,7275,2588416,4,3.680158
4298,17127,73663,2,3.428
4299,6450,1826063,5,3.556436
4300,11999,2380939,3,3.146209
4301,8149,2539109,4,3.532026
4302,11724,1995860,4,3.080906
4303,12309,396157,4,4.198582
4304,3756,1382478,4,3.4875
4305,8325,949240,2,3.277151
4306,7617,2647888,2,3.634603
4307,3098,297655,3,3.764029
4308,14574,376589,4,3.606805
4309,15058,398608,5,4.12931
4310,14644,1093017,4,4.123596
4311,1121,15538,2,3.65371
4312,7331,2285713,1,4.114111
4313,6134,760565,3,3.72809
4314,4345,804469,1,3.543379
4315,12828,422550,2,3.645333
4316,5589,2570496,3,3.947137
4317,14402,1428999,1,3.392793
4318,4473,2366709,3,3.107807
4319,7937,48923,4,3.411638
4320,14225,2021377,3,3.368624
4321,14482,431691,4,3.657895
4322,14978,1647640,3,3.381703
4323,9681,1512462,5,4.060166
4324,191,400451,5,3.6875
4325,13809,1640060,2,3.344156
4326,17709,1245275,3,3.608177
4327,3427,2354740,4,3.790064
4328,14203,336245,3,3.190031
4329,16380,1895407,3,3.421053
4330,5390,975257,3,3.355769
4331,6760,1629522,4,4.196126
4332,15116,676450,4,3.236346
4333,15063,32421,3,3.516667
4334,10379,1395112,3,3.649733
4335,11277,1172778,4,3.605917
4336,12047,906701,5,3.454082
4337,17526,285153,5,4.297561
4338,8904,1313918,5,3.56044
4339,1027,2556923,3,3.374129
4340,16357,1582303,3,3.169524
4341,2580,1326959,5,4.463918
4342,17513,1471629,2,3.802326
4343,12748,553087,5,4.431548
4344,7397,1850634,4,3.010638
4345,16267,774717,3,3.142298
4346,7381,408002,5,3.951515
4347,5617,2273360,2,3.107554
4348,189,722591,3,4.4704
4349,5318,1035490,3,3.712329
4350,17361,2410428,4,4.435644
4351,3151,1518213,3,2.722772
4352,5041,2354925,3,3.631579
4353,6220,343597,3,3.148936
4354,3433,365840,3,2.533465
4355,13007,2338015,4,3.606481
4356,5071,601121,4,3.983871
4357,6908,46846,3,3.262997
4358,14215,705787,4,3.806667
4359,10607,1444561,3,3.512346
4360,10044,1145956,1,2.707146
4361,9481,2438314,5,3.889447
4362,4833,1574107,4,4.2
4363,985,2280081,5,3.649954
4364,15282,1384040,5,3.195219
4365,1110,103095,4,3.587209
4366,15489,356731,4,3.752874
4367,1788,2516611,5,3.638344
4368,16495,1112907,4,3.037843
4369,3684,812769,4,3.696721
4370,10921,1449358,4,3.356942
4371,13270,1962229,4,3.581395
4372,10276,312766,5,4.028112
4373,14538,721378,4,2.790123
4374,1160,315247,1,3.363636
4375,7048,1738284,3,3.605212
4376,14149,265198,3,3.1875
4377,1367,514618,4,3.774487
4378,6445,2124230,5,4.069677
4379,5886,2620577,4,3.458084
4380,17112,2080814,3,3.865
4381,9092,1352110,3,3.073512
4382,15334,113262,3,2.922256
4383,6134,1160737,4,3.899408
4384,3446,1521598,4,3.650485
4385,14538,675150,5,3.891111
4386,7237,2220186,3,2.486885
4387,8336,1303573,5,2.930163
4388,3917,627129,4,3.696721
4389,1027,1914630,3,3.201258
4390,11607,447516,4,3.523077
4391,10170,1857952,3,3.812217
4392,11265,1319449,3,3.560992
4393,1384,123713,5,4.296448
4394,2452,811215,4,3.682394
4395,14065,1695976,1,2.972784
4396,14198,782967,4,3.871734
4397,1590,2499448,5,4.135922
4398,13728,481120,5,3.447368
4399,1470,238775,3,3.761006
4400,4862,2213534,3,2.911796
4401,4996,560089,2,3.865169
4402,17189,2326069,4,3.517647
4403,15058,1509616,3,3.399679
4404,2122,2468687,3,3.4
4405,16438,1365015,3,3.595506
4406,5226,1618860,5,3.409774
4407,357,1947388,2,2.979955
4408,12293,310609,5,4.047619
4409,13052,1817655,3,3.3
4410,2465,2019878,4,3.55914
4411,9213,798296,3,1.955669
4412,7234,2635868,5,4.233333
4413,5997,1068435,4,3.733384
4414,5326,1794366,4,3.248384
4415,16713,2186235,3,3.258633
4416,9340,806045,3,3.810225
4417,12598,1263414,4,3.764706
4418,10114,1622737,3,4.56213
4419,83,785660,3,3.703297
4420,6902,634242,5,3.292593
4421,12676,2389956,4,3.733756
4422,3685,2643375,5,3.899705
4423,1905,2214204,5,4.294118
4424,7780,2402462,5,4.550562
4425,746,312695,3,3.553036
4426,1650,192889,4,3.151984
4427,1289,909226,3,4.082031
4428,14312,464674,4,3.090226
4429,7416,1459994,3,2.90084
4430,10970,2551686,5,3.93315
4431,14712,65417,4,4.039604
4432,15309,1265131,3,3.528539
4433,6268,1286787,2,2.81653
4434,7631,2433578,3,3.918519
4435,9160,208871,4,4.063406
4436,16128,1881277,3,3.496617
4437,3925,1757246,3,4.04175
4438,7627,184707,3,3.489899
4439,13359,1347477,5,3.520134
4440,963,328646,3,3.646591
4441,15409,1670875,5,3.745098
4442,6409,2428941,3,2.946429
4443,14240,1411966,3,3.816092
4444,12299,1576901,4,3.923077
4445,13767,2167290,3,3.284055
4446,2376,1160850,3,3.573643
4447,3282,2239716,3,3.601896
4448,789,1755534,3,3.605548
4449,5327,1570292,4,4.130127
4450,5614,594998,4,2.809695
4451,6974,2641223,3,3.501441
4452,7635,787736,3,3.715144
4453,9959,1939739,5,3.959358
4454,1144,152659,3,3.736934
4455,16606,1704223,5,2.673091
4456,4848,2255575,2,3.863014
4457,16740,900513,1,3.33617
4458,4919,699305,5,3.982227
4459,9240,2566515,3,2.684032
4460,9909,1258522,5,3.335413
4461,640,980993,4,3.41642
4462,1975,37031,5,4.593567
4463,12155,692760,4,3.876623
4464,7048,1425197,1,3.19337
4465,7865,286106,5,3.412392
4466,8644,503398,5,3.622378
4467,2340,815792,4,3.995851
4468,15582,1652961,3,4.333333
4469,10818,687246,4,3.497685
4470,15985,421562,4,3.846411
4471,9617,2123396,5,4.278226
4472,16201,2151453,2,3.631034
4473,2095,2391928,5,4.28481
4474,331,112122,3,3.048951
4475,17638,1989800,4,3.882075
4476,3128,33388,2,3.690476
4477,13389,1794938,3,3.479705
4478,2328,2292909,4,3.950838
4479,15151,2346771,3,3.416149
4480,2452,2235578,5,4.05618
4481,2192,271921,3,3.114853
4482,7664,1698802,4,3.928373
4483,8295,46007,4,3.838617
4484,15381,2027278,1,3.230109
4485,14410,1465490,3,3.415094
4486,17,843418,3,3.563291
4487,5807,2051973,4,3.75
4488,118,2025463,2,2.964706
4489,10212,1191417,4,3.970896
4490,6959,1110479,2,3.506598
4491,12014,2295875,1,3.534884
4492,7971,1138125,5,4.333333
4493,11967,661149,4,3.032193
4494,12582,1407972,3,3.666667
4495,17560,654689,4,3.411672
4496,5318,1925397,4,3.541732
4497,1145,2241622,4,4.585784
4498,14928,2525689,4,3.5
4499,9645,69050,5,4.30303
4500,1470,733891,4,3.653409
4501,4951,239611,3,4.108844
4502,1249,2179335,4,3.759553
4503,14434,1882563,5,3.594565
4504,11702,582996,3,3.66562
4505,17560,733396,4,3.664286
4506,4590,1155322,2,3.28739
4507,2192,2622229,3,3.07963
4508,6206,1801454,4,3.439655
4509,3713,390889,3,3.591029
4510,2209,470222,4,3.599369
4511,4100,950962,2,3.762887
4512,4306,2323199,4,3.558185
4513,12074,1867699,3,3.405914
4514,1843,2493079,4,4.59285
4515,2659,1769109,1,3.29316
4516,4123,2388763,1,3.402367
4517,14618,396696,4,3.629442
4518,7233,26101,4,3.715177
4519,17308,2357004,4,3.579125
4520,10712,1192830,1,2.671711
4521,17559,744380,4,3.378713
4522,6287,1653623,3,4.075
4523,311,310383,4,3.884021
4524,1902,972399,4,3.570833
4525,16514,743633,5,4.387078
4526,11182,1926832,3,3.270893
4527,13255,788067,3,3.29563
4528,11977,2336390,4,3.379195
4529,11904,2239984,5,4.969649
4530,15755,835869,3,3.528487
4531,15405,1753467,5,3.970954
4532,4633,2214898,5,3.857931
4533,5367,1628908,4,3.470449
4534,4219,1150828,3,2.755102
4535,15568,793892,3,3.2775
4536,14358,2304995,4,3.625
4537,2414,1323467,2,2.876276
4538,6281,183793,3,3.208759
4539,11908,2190310,3,2.88
4540,505,1721623,2,2.51061
4541,8393,1172218,3,3.681818
4542,6037,1354215,3,3.373134
4543,7534,610174,3,2.816011
4544,17053,1250989,3,3.666071
4545,2612,2424390,5,3.964912
4546,14712,2095640,4,2.660448
4547,30,32232,5,3.916468
4548,12500,1590811,5,3.980132
4549,457,721029,3,3.440529
4550,14253,2229322,2,3.448409
4551,4634,2522425,2,3.409241
4552,330,80910,3,2.927848
4553,12084,1531057,2,3.5
4554,9828,1902340,4,3.626087
4555,5538,1315012,4,3.244618
4556,13082,1225679,3,4.145946
4557,6042,1758248,3,3.447236
4558,17207,1844991,2,3.336018
4559,12155,232047,3,3.491228
4560,10212,496200,4,3.91866
4561,10363,1076973,4,3.092402
4562,1754,1427396,5,3.530303
4563,14780,2463123,3,3.363636
4564,6464,1731704,3,3.586035
4565,16879,821220,5,3.613139
4566,6508,467055,1,2.588732
4567,2474,1118286,3,4.045455
4568,7942,1435252,4,3.623301
4569,7112,943156,1,3.966667
4570,11314,1003874,5,3.655499
4571,5191,592188,3,3.626907
4572,5360,1112977,5,3.726804
4573,13402,2431585,4,4.180157
4574,11405,499711,4,3.525876
4575,14113,136854,4,3.560706
4576,10928,1520870,3,3.702857
4577,7234,2124888,5,3.445853
4578,5085,2449915,4,3.673567
4579,197,2256674,3,3.525478
4580,10042,2041014,5,3.955975
4581,17513,1315688,4,4.191176
4582,11204,326040,5,4.558824
4583,15982,2226028,3,4.062699
4584,13519,1505028,3,3.714286
4585,8327,47898,4,3.719727
4586,14873,2074594,3,3.422672
4587,4588,1753194,4,2.776261
4588,5181,1455974,5,4.471429
4589,3336,2526291,4,3.655647
4590,7397,2361605,4,3.450047
4591,10604,1706873,4,3.63419
4592,8904,2634314,4,3.77809
4593,5477,1381994,4,4.016949
4594,17152,222683,3,3.886076
4595,8809,2556550,5,4.37069
4596,2400,924956,2,3.741117
4597,6523,1981494,4,3.551459
4598,8989,2371384,4,3.210784
4599,2016,302667,4,3.448571
4600,8099,682734,3,3.093023
4601,14050,113766,4,3.136364
4602,6030,22718,3,3.541278
4603,9120,2221031,5,3.831325
4604,1754,609678,5,3.907813
4605,17508,46222,4,3.558223
4606,15070,1345221,1,3.438257
4607,1180,51296,5,3.756757
4608,2548,602165,1,3.097059
4609,12047,309934,4,3.731606
4610,8636,1762872,4,3.835897
4611,385,1373866,3,3.59443
4612,7624,932900,5,3.655738
4613,5223,1265208,4,3.378446
4614,2200,1964795,3,3.723926
4615,14776,2425738,1,3.811728
4616,5243,1221368,2,3.190855
4617,2161,1642209,4,4.369369
4618,3197,1677611,4,3.643979
4619,937,880271,3,3.405229
4620,6231,1851059,3,3.459091
4621,15394,1689611,5,3.367788
4622,10598,476812,4,3.4
4623,1455,2246428,2,3.078125
4624,16948,231009,2,3.179372
4625,157,838969,3,3.49142
4626,15058,1047797,3,3.592021
4627,14382,1876011,3,3.285714
4628,989,24600,3,3.377647
4629,442,2254090,4,3.244009
4630,5104,2381472,5,3.218232
4631,16552,2564438,5,4.01952
4632,2462,924701,4,4.173653
4633,3385,19573,4,3.612836
4634,5187,182864,3,3.710526
4635,5862,1222471,1,3.881188
4636,15647,921658,2,3.654676
4637,6904,2095490,4,3.413534
4638,3290,485973,5,3.234721
4639,8334,1112636,5,4.858586
4640,6555,1332985,2,3.264574
4641,13052,2294328,5,3.470309
4642,12309,2355630,3,3.467333
4643,17036,546576,5,4.119385
4644,6068,654401,5,4.591508
4645,14804,253239,4,3.774848
4646,14313,1387934,3,3.505102
4647,108,130068,2,3.642857
4648,3728,1055226,4,3.281081
4649,16794,708244,3,3.489247
4650,12966,1642330,5,3.448071
4651,15764,731309,3,3.47619
4652,6972,1532920,5,3.801577
4653,3280,1114324,1,2.985185
4654,12309,945666,2,3.432823
4655,16788,1456621,3,3.412611
4656,3900,264378,2,3.289216
4657,1700,780160,4,3.329916
4658,7904,610928,2,3.714286
4659,1972,1079830,3,3.198225
4660,12811,1629301,5,3.78243
4661,7701,659526,4,3.482353
4662,4383,1895403,4,3.313725
4663,9617,830500,5,3.905109
4664,15887,1083425,1,4.264237
4665,985,584437,5,3.555556
4666,3350,814641,5,3.815789
4667,16185,181843,3,3.301263
4668,15582,2243490,5,3.156522
4669,5967,2408874,1,3.782258
4670,10214,109285,3,2.371084
4671,881,400650,2,3.689298
4672,8613,1979737,2,3.887097
4673,17008,1378520,3,3.148101
4674,10730,201746,1,3.298429
4675,8806,1859843,4,3.535178
4676,15736,1431974,3,3.574405
4677,11283,974978,4,3.443503
4678,1104,139107,1,3.247496
4679,6670,1616634,3,2.898844
4680,12870,101002,5,3.273381
4681,15223,2268907,3,3.352066
4682,5112,107363,4,3.679348
4683,8904,200493,5,3.301587
4684,9051,1979084,4,3.901554
4685,7590,2632253,5,4.409302
4686,8011,158769,5,3.657407
4687,3905,659681,2,3.414966
4688,12870,1959355,5,3.320669
4689,12513,1861822,4,3.333333
4690,8960,1575426,4,3.361446
4691,2955,1835293,5,3.79288
4692,9471,1128917,1,2.623377
4693,3860,929968,3,3.991667
4694,3106,1548619,4,3.852735
4695,17537,1799090,3,3.392908
4696,15788,1322029,3,3.472826
4697,16901,464571,3,3.275748
4698,8846,2285343,4,3.554324
4699,15084,1926225,5,3.903394
4700,15922,586020,4,3.756757
4701,13207,2463759,3,3.214231
4702,12338,2535319,4,3.605634
4703,13923,1564315,5,3.576341
4704,14112,2511680,2,4.015326
4705,5895,2457430,4,3.126
4706,1406,1794722,3,3.66308
4707,14718,1258738,3,3.52954
4708,2780,2381076,4,3.83237
4709,14664,2472300,4,3.8379
4710,17328,2492886,4,3.958333
4711,2779,716577,4,3.38391
4712,11521,2080413,5,3.648485
4713,16150,453239,3,3.67784
4714,12911,934004,4,3.754386
4715,15919,1387049,3,3.477752
4716,13081,1491000,5,3.928571
4717,15646,1010578,2,3.489362
4718,7563,1318272,4,3.527294
4719,5647,2050456,3,2.979369
4720,13651,1659699,4,4.083333
4721,10042,1225759,4,3.882647
4722,17441,1028541,4,2.611821
4723,5862,2141642,5,3.845272
4724,16415,894232,3,3.448773
4725,14149,1447472,4,4
4726,14039,1025440,5,3.935829
4727,6552,101035,4,2.925874
4728,898,2329800,3,3.265914
4729,4629,542203,5,3.734375
4730,11262,2114918,3,3.256454
4731,11443,298829,3,3.532468
4732,13100,99224,5,3.876404
4733,12973,1592172,4,3.288043
4734,8098,2205594,3,2.910202
4735,3962,2022740,5,3.757447
4736,4123,1117820,5,3.559006
4737,295,61027,3,3.66136
4738,4656,986004,4,3.763496
4739,7281,557240,3,3.655462
4740,8717,862158,4,3.290855
4741,8782,695713,5,3.670732
4742,514,1325794,4,3.030741
4743,15848,1302609,5,3.561194
4744,6902,153743,3,3.546599
4745,13493,2497710,4,3.578358
4746,16377,1871363,5,4.05
4747,6664,1856244,4,3.657407
4748,3617,865481,4,3.137328
4749,3824,1755632,2,3.595855
4750,6497,98428,3,3.608654
4751,14311,445990,4,3.406196
4752,1220,2048881,4,3.103022
4753,4123,516168,4,3.64486
4754,2675,2004040,1,3.654762
4755,12839,2087589,4,4.073012
4756,253,1814870,4,2.861518
4757,7401,583887,3,3.72104
4758,13923,2010471,5,3.554054
4759,6449,92290,3,3.352113
4760,15922,850790,3,3.757396
4761,15062,127806,4,4
4762,12494,341664,3,3.677419
4763,15582,34365,4,4.102564
4764,4383,695959,5,3.806061
4765,15952,994775,5,4.761194
4766,1754,1098468,5,3.54828
4767,798,1718989,4,3.318418
4768,5939,653174,4,3.649515
4769,5906,2219494,4,3.624031
4770,8480,2450534,3,3.754301
4771,7364,2349866,5,3.966527
4772,3809,2463759,3,3.214231
4773,9257,1359788,5,3.769231
4774,6165,2468649,3,3.60241
4775,3368,1439853,3,3.856
4776,6287,870831,3,3.4
4777,10947,2198501,5,4.315789
4778,13388,2536428,4,3.283582
4779,1646,1837636,5,4.052987
4780,14621,171079,5,3.690867
4781,12243,1327517,5,3.846774
4782,12244,2520364,2,3.270028
4783,6486,1430108,2,3.385878
4784,8118,2432205,3,4.380035
4785,9233,1175320,2,2.792793
4786,16082,2050577,4,3.968421
4787,12785,1799723,4,3.746988
4788,2395,149144,5,4.982249
4789,16793,194555,4,3.9375
4790,12299,1117056,5,3.967742
4791,15124,1349461,4,3.690083
4792,9882,2302734,5,4.007557
4793,17513,848247,3,3.235165
4794,12470,1397247,4,3.377451
4795,4123,2278634,3,3.101266
4796,12986,801513,3,3.388546
4797,17002,20338,3,4.259615
4798,15209,1467095,4,3.503546
4799,15582,2265525,3,3.507576
4800,7179,1278941,4,3.548107
4801,16765,2126264,4,4.153846
4802,14760,2452132,3,3.18882
4803,7881,120978,5,2.90873
4804,11149,2016002,3,3.312597
4805,15296,454512,4,3.417391
4806,12911,1566590,3,3.464286
4807,9685,2647034,3,3.427027
4808,12732,579460,5,4.125
4809,5598,1856598,5,3.861111
4810,10928,1108018,4,3.597198
4811,9073,1222702,2,3.154303
4812,8333,1783227,3,3.491525
4813,11182,212071,4,3.397233
4814,3446,2101640,4,3.909657
4815,3538,1839697,3,3.685714
4816,12224,211704,2,2.941624
4817,348,1035041,5,3.656883
4818,13081,654422,5,4.132353
4819,15151,2546574,3,3.758883
4820,8687,951709,5,3.722672
4821,12028,763302,4,4
4822,7364,973723,5,3.482517
4823,15582,2616778,3,3.285714
4824,6972,2554623,5,3.92
4825,12161,585388,4,3.890625
4826,7234,1984171,5,3.96
4827,12890,1657293,3,3.137615
4828,16203,271999,3,3.635321
4829,13584,1817718,3,3.781453
4830,2152,1048908,4,3.846154
4831,2525,235645,4,3.751004
4832,13484,1532336,2,2.630033
4833,5856,205036,5,3.980952
4834,10123,2144115,3,3.315498
4835,1307,2440597,3,3.415323
4836,7336,1093573,5,4.142857
4837,6255,72901,5,4.534413
4838,13959,992484,5,4.057884
4839,11702,1121528,3,3.83038
4840,6231,2388658,4,3.5
4841,11090,1625086,4,3.864286
4842,16793,1745826,5,3.672811
4843,17622,2069200,2,3.338086
4844,13584,1665203,3,3.498413
4845,8387,153456,4,4.288889
4846,10451,2315657,4,3.687831
4847,14960,1979497,3,2.854167
4848,7509,1715879,2,3.591442
4849,17157,1246973,5,3.420538
4850,9768,594462,4,3.874601
4851,11802,14690,3,3.566952
4852,15952,2466138,3,3.570565
4853,6231,845653,4,3.842264
4854,17513,132511,3,3.405354
4855,8334,1021158,4,3.580709
4856,7483,2279264,4,3.741855
4857,13593,1023697,5,3.049713
4858,16232,2265055,5,3.735795
4859,10885,714368,4,3.176471
4860,4320,2368883,4,4.090909
4861,3936,291396,3,3.63828
4862,10947,1525070,4,3.247903
4863,17395,2536180,2,3.105563
4864,3480,695590,4,3.698925
4865,13809,1656519,5,3.961905
4866,6274,400155,5,2.979684
4867,13524,2506962,3,3.447552
4868,15540,2326652,4,4.230769
4869,5137,1473192,3,3.272654
4870,16265,2300888,5,4.301038
4871,7331,1053172,4,3.113846
4872,14618,809684,1,2.989761
4873,10174,2638348,3,3.394737
4874,16977,857378,4,3.588235
4875,9709,1181053,5,3.792793
4876,3427,771858,4,4.144628
4877,14296,1971554,5,3.707951
4878,10042,2457297,4,3.364985
4879,1448,220183,5,4.041964
4880,10947,2115564,5,3.962121
4881,16406,2333966,5,3.80303
4882,2200,1561899,2,3.638146
4883,9054,996677,3,3.530081
4884,12305,2141105,3,3.563761
4885,13825,756209,3,2.779163
4886,758,242009,4,3.444223
4887,15424,771191,4,3.798489
4888,10275,903539,1,3.242424
4889,5283,210206,5,3.682081
4890,16882,234703,3,3.463942
4891,13015,1848018,2,3.639659
4892,1180,2139478,5,4.221705
4893,1180,1411912,3,3.878676
4894,3538,2449788,3,3.356164
4895,1754,2242464,4,2.922705
4896,10375,1495562,2,3.274809
4897,6726,922571,5,4.198347
4898,199,945815,4,3.461538
4899,2394,1462537,5,3.225131
4900,4906,2405698,4,3.864865
4901,14545,1752432,5,4.215909
4902,5056,2258091,2,3.638938
4903,11677,1519603,5,3.430303
4904,17134,1190785,4,3.163265
4905,7937,2112137,3,3.361111
4906,5692,1614384,2,3.050713
4907,15116,2531619,4,3.86014
4908,1962,1476111,5,4.956522
4909,1110,1650301,2,1.937696
4910,12280,1152431,5,3.705234
4911,7145,1030733,5,4.325482
4912,985,236149,4,3.264741
4913,5656,2555614,5,4.711625
4914,1174,2299951,3,3.274628
4915,12243,137253,5,3.860927
4916,6287,2412485,3,3.740566
4917,15853,1997985,4,3.796537
4918,14808,1677542,5,4.849817
4919,5191,704862,3,2.915068
4920,5166,1596387,2,3.015075
4921,16415,336768,4,3.913621
4922,12435,2634928,3,3.408602
4923,13728,1718134,4,3.117188
4924,2285,308257,3,3.688688
4925,12349,1519798,1,3.381356
4926,16445,715339,3,3.231959
4927,14856,2584548,5,4.048913
4928,14333,2571885,1,3.764643
4929,2078,787316,3,3.113456
4930,9340,2474970,4,3.374194
4931,16438,1549831,4,4.057796
4932,13071,2336948,3,3.625
4933,6844,1340697,2,3.906323
4934,5054,519744,3,3.346587
4935,14312,2249254,5,3.59633
4936,8379,2123042,3,2.820346
4937,5807,260046,4,3.643454
4938,9242,628501,4,3.558758
4939,16176,2235414,5,3.788242
4940,9049,757420,1,3.097252
4941,357,209193,5,3.421769
4942,6037,1115964,4,3.559322
4943,5154,841194,5,4.25
4944,14265,412729,3,3.188725
4945,15205,999378,2,3.410208
4946,10275,1810103,5,3.359375
4947,15820,1195994,3,3.427673
4948,17557,1051544,4,4.157025
4949,9528,545443,5,3.778068
4950,2580,331776,3,3.350427
4951,3313,1365840,3,3.954587
4952,17506,1258522,2,3.335413
4953,17703,2169111,3,3.641104
4954,8181,451056,3,3.473795
4955,7855,2099446,4,3.622956
4956,11812,807260,5,3.745455
4957,6692,2608151,3,3.809524
4958,9156,2588787,4,3.731183
4959,12161,1352747,3,2.87202
4960,2734,1490243,5,3.879271
4961,16075,1463101,4,3.655
4962,4686,2175842,3,3.535948
4963,14280,1420371,4,3.837935
4964,10358,762165,3,3.185768
4965,1470,2269726,4,3.711382
4966,5239,2384058,3,3.706186
4967,4805,1282402,4,3.4
4968,6134,672687,3,3.805769
4969,290,2027194,2,4.210714
4970,5292,797640,4,3.066282
4971,5695,2141619,5,3.523256
4972,11420,268580,4,3.694772
4973,4356,273598,5,3.783364
4974,12513,1853146,4,4.123016
4975,8904,2090925,4,3.517564
4976,14212,751046,2,4.045455
4977,10241,239262,3,3.608945
4978,3689,1626301,3,3.093838
4979,16312,774972,3,2.995516
4980,4306,71706,3,3.679577
4981,8782,453321,4,3.662946
4982,15163,701393,5,3.852495
4983,12497,635726,5,3.984127
4984,3418,1197524,3,4.319672
4985,13234,2155454,2,3.611702
4986,11173,1523109,4,3.157018
4987,15788,2504,4,3.48
4988,13798,2078967,3,3.573661
4989,14961,47998,4,3.435897
4990,2411,2375280,4,3.535519
4991,11781,2515471,4,3.769231
4992,1224,919755,5,4.140351
4993,9415,2201090,2,3.537585
4994,12084,1465417,4,3.675676
4995,13705,2182075,3,3.786517
4996,11926,946076,4,3.093023
4997,15500,2115155,4,3.41403
4998,12838,2631716,5,3.820513
4999,14410,1659647,4,3.451271
5000,6555,2219126,3,3.79223
5001,7055,252230,3,3.930584
5002,2612,1202284,5,4.519481
5003,5751,1522193,4,4.064286
5004,14646,1855364,4,3.377358
5005,2712,74319,4,3.675214
5006,11829,1877590,3,4.25098
5007,3315,1802951,5,4.464037
5008,4956,146559,4,4.301455
5009,5695,1781408,4,3.860614
5010,16870,2321112,2,3.546218
5011,12034,2238928,1,3.887681
5012,3368,223285,1,3.486911
5013,8954,1115582,5,4.144689
5014,689,1938581,3,4.479684
5015,10921,1417406,1,3.020276
5016,2395,1871583,2,2.632124
5017,17112,1659647,2,3.451271
5018,17088,2153758,4,3.751366
5019,16075,160367,4,3.345771
5020,3478,560880,4,3.746269
5021,3017,1340253,4,4.253378
5022,3782,712115,4,3.735802
5023,436,691715,5,3.889831
5024,10625,1896177,5,4.011723
5025,10168,2201699,5,4.210728
5026,2612,1571157,3,4.484419
5027,16171,847154,4,3.666667
5028,1102,2233496,5,3.39233
5029,16882,1552360,4,3.7
5030,5895,653747,5,3.336299
5031,6266,1206284,1,4.316547
5032,17295,648972,5,3.875309
5033,16640,1470699,4,3.836852
5034,13763,2592716,3,3.7064
5035,77,1362720,1,3.489437
5036,17627,1922067,3,3.954545
5037,17709,2520257,4,3.540773
5038,17560,690300,3,3.089474
5039,1645,1546923,1,3.116438
5040,4298,2512568,4,4.046377
5041,11149,1851451,5,4.101626
5042,1050,356100,2,3.387129
5043,1202,2109155,3,3.457173
5044,14010,617376,4,3.576471
5045,3463,1217721,2,3.351097
5046,5140,2004803,2,3.580357
5047,10982,235267,4,4.008475
5048,4745,383894,3,3.336634
5049,2527,1196966,3,2.954407
5050,5545,950429,2,3.145251
5051,4405,2334757,3,3.437113
5052,4315,146773,4,3.915789
5053,5474,1835080,3,3.564996
5054,2874,2274272,4,3.529412
5055,996,2219092,5,4.137525
5056,13471,2402688,3,3.494253
5057,16100,1012590,5,3.322078
