"user_id","rating","movie_id"
1692798,4.00,16532
2318043,3.00,16286
606027,2.00,17355
424964,4.00,13326
1202546,3.00,12161
2341311,4.00,4996
2261198,4.00,1180
509683,4.00,11198
2250096,4.00,175
561909,4.00,10225
1160858,5.00,17424
482971,2.00,14355
1353855,4.00,9954
1683899,5.00,17004
1414534,2.00,1975
1285360,4.00,11139
1878798,2.00,13458
1996870,3.00,2423
441290,4.00,2612
539665,5.00,7421
384255,4.00,13451
937973,3.00,7763
2517183,5.00,1470
1804443,4.00,1650
1359333,5.00,14712
203821,2.00,13074
2442751,2.00,14203
1517158,5.00,8327
2569084,4.00,10358
1125075,4.00,8348
1667283,4.00,1144
1629176,3.00,11283
1040911,3.00,3161
1795192,1.00,14527
1268019,2.00,12493
2551462,5.00,2743
1765193,4.00,5875
609264,3.00,8683
431889,5.00,16872
2144115,3.00,15063
2416978,3.00,13508
1680587,4.00,16303
153318,4.00,4951
508584,1.00,8405
273347,4.00,12090
1365061,3.00,12243
126093,5.00,4432
1849942,4.00,5472
722341,3.00,3605
858108,5.00,5515
28040,3.00,12355
1672063,4.00,16384
1364228,3.00,9756
237798,3.00,17127
516571,5.00,8531
521315,3.00,11985
374138,4.00,9426
2387953,5.00,10344
2273244,5.00,11323
180030,3.00,8219
1582887,3.00,1145
1536419,3.00,5226
1042227,3.00,13082
330984,2.00,12828
431625,4.00,12892
1112610,5.00,11337
1288432,2.00,15657
103270,5.00,17560
1424040,3.00,2186
1238089,5.00,1661
1468972,5.00,16387
2315073,4.00,13015
1707301,4.00,14274
2567000,3.00,12195
1720041,4.00,943
1102924,4.00,15233
2326770,4.00,15465
355883,3.00,1615
441992,2.00,1145
2578541,4.00,14931
2599739,4.00,6428
1798053,3.00,14454
450533,3.00,15955
2548546,1.00,937
216581,3.00,5496
309657,3.00,7617
850213,4.00,6329
1807166,5.00,1703
216249,1.00,353
2436403,4.00,3860
12475,3.00,8635
1550627,3.00,10785
2410612,5.00,1357
2481673,4.00,17563
382891,3.00,11638
515610,5.00,15706
1897930,2.00,14382
636007,2.00,3860
1901705,5.00,11064
2482384,1.00,15474
748325,5.00,4656
1630194,3.00,10527
2436813,5.00,8327
515238,3.00,1425
921487,3.00,14712
681642,5.00,17064
565035,5.00,3315
2637735,5.00,17129
918880,4.00,16882
145775,4.00,14780
1843626,3.00,1810
110898,4.00,3368
1796166,5.00,483
455662,1.00,13194
1115274,3.00,5710
680004,3.00,10391
2141435,3.00,12440
947801,2.00,8512
869426,3.00,3617
1278859,5.00,3925
952723,3.00,17513
831030,3.00,1470
1493918,3.00,8993
1362439,5.00,13948
1435030,1.00,1114
1049142,5.00,16986
2407194,4.00,4577
761594,1.00,15454
905511,4.00,11844
2026775,3.00,6988
45386,2.00,9054
1691062,4.00,6134
2280713,5.00,7745
1680429,4.00,14593
1140903,4.00,4906
1219733,3.00,11266
2416193,5.00,13614
1399736,4.00,5320
2088300,4.00,12359
288777,5.00,13391
2224430,2.00,13437
2170295,2.00,3254
941011,3.00,8334
1029360,4.00,442
384392,3.00,2122
601508,2.00,16037
2601187,5.00,15070
668676,3.00,7234
999241,3.00,16948
2238629,2.00,13082
1153925,4.00,5317
1496580,4.00,10820
1409665,4.00,4752
999184,4.00,13542
2276382,4.00,5837
1599487,5.00,5760
529738,5.00,11490
1175419,2.00,10094
1049109,4.00,6450
665252,5.00,16223
2145178,3.00,12355
2100032,3.00,4266
825746,3.00,2499
717338,5.00,3860
1651763,3.00,9528
2302738,3.00,10375
1691969,5.00,8993
290874,4.00,5646
2175152,4.00,16792
1818981,3.00,15844
1816622,2.00,16565
2383861,3.00,5112
514172,2.00,14538
432409,1.00,746
840405,3.00,17308
196935,5.00,16139
1917077,2.00,4718
1145797,4.00,3840
1093396,3.00,10240
2493219,4.00,10625
1743796,4.00,6030
1624149,4.00,443
280167,3.00,11420
875437,5.00,14590
2524353,4.00,1865
1894020,5.00,5991
1425764,5.00,9628
1970006,4.00,11398
444566,3.00,5367
2463555,3.00,4356
444459,2.00,12047
2065242,3.00,2001
1797888,5.00,11064
1997127,5.00,4159
513544,5.00,15902
999693,3.00,10890
504051,4.00,9458
2503469,5.00,1266
1441961,5.00,6206
579131,3.00,10436
1918133,4.00,5112
2483096,4.00,11435
2571411,4.00,17179
2395973,3.00,11139
816668,4.00,4432
2606130,2.00,16882
2438804,3.00,330
2205987,4.00,4364
2061246,5.00,2462
776352,5.00,4884
956303,3.00,5181
166982,3.00,16139
2283498,3.00,11090
2561651,4.00,1974
1502298,4.00,3434
2250856,4.00,4671
2544219,3.00,9054
2042772,3.00,14103
542786,4.00,16860
573782,3.00,17537
1287061,5.00,14928
753663,5.00,15576
1690104,3.00,12778
473605,5.00,6337
2430257,4.00,3342
1252263,3.00,5448
474539,3.00,16622
254168,5.00,15861
2093403,2.00,4972
1218802,4.00,13195
2244636,4.00,7517
2286373,5.00,13547
1500307,3.00,8644
2135350,4.00,14177
1716746,3.00,4356
1092170,4.00,16062
1372833,4.00,15124
2077949,1.00,17441
767408,3.00,985
877668,3.00,12732
1478353,3.00,16233
358660,5.00,5515
932272,5.00,1865
921072,5.00,2452
1842917,1.00,17149
881178,3.00,12343
1939374,3.00,4197
1558912,5.00,11662
99720,4.00,11265
450731,4.00,1571
2372651,5.00,13255
1725164,4.00,10906
1889224,4.00,8393
465903,5.00,6172
1109043,4.00,6599
825554,4.00,14215
2172967,3.00,6721
2456608,4.00,15815
2455,3.00,10379
1029928,4.00,2953
2418760,3.00,12570
344110,4.00,16943
1037631,4.00,14928
1350147,2.00,6874
2031699,3.00,13636
16272,3.00,6893
1831750,3.00,5293
366939,4.00,12232
758425,5.00,6971
1418514,4.00,15844
531230,4.00,6972
1027550,3.00,15932
264402,3.00,1509
1942135,4.00,14852
1016377,3.00,3320
1281345,1.00,1289
80340,3.00,6582
2403156,3.00,1392
1342061,4.00,7397
273047,4.00,4640
1722512,4.00,15422
530353,5.00,7184
1952910,5.00,1865
2041319,4.00,4876
154852,2.00,1470
1387580,4.00,11242
1917508,2.00,11495
389506,3.00,8807
985863,4.00,11064
2109890,4.00,7614
141625,5.00,313
1820406,3.00,5561
1100845,3.00,16786
148720,4.00,3966
1518660,4.00,14660
1051037,2.00,15345
2353624,3.00,8045
90051,3.00,13298
1148103,4.00,6262
210185,4.00,6716
191768,5.00,3624
1160673,3.00,7716
574947,4.00,12305
939266,4.00,13923
1458628,3.00,8743
920168,2.00,9621
2634607,5.00,3333
2576043,3.00,4888
546994,4.00,14391
1975589,4.00,7624
5878,3.00,14729
16400,3.00,9188
1633211,3.00,16605
139331,3.00,13098
414678,3.00,607
2076571,5.00,12471
479944,5.00,7912
1492408,4.00,3274
2428083,4.00,4586
1760178,3.00,15765
2589272,1.00,14454
2487127,4.00,4591
662832,4.00,6486
703585,4.00,10254
2462402,4.00,6632
289953,4.00,17324
2277996,5.00,17154
2480306,5.00,14928
327821,3.00,3113
425125,4.00,4141
733839,3.00,8881
2356468,4.00,11789
702106,3.00,3379
2093736,1.00,14203
2576652,3.00,2457
1911003,3.00,17622
2225370,2.00,8016
2518772,1.00,6931
1922490,5.00,4330
1553153,3.00,295
2346620,5.00,5862
616083,3.00,1810
1345619,3.00,2122
107435,3.00,15730
2264638,3.00,4249
128159,3.00,15922
1627944,3.00,9340
643238,5.00,13728
119029,4.00,14909
1078787,5.00,3962
2535238,2.00,3368
1749912,5.00,1625
2474053,4.00,16075
2120303,3.00,12871
1476556,4.00,3282
2340611,3.00,11837
1122030,4.00,2139
143120,1.00,13501
2344955,3.00,15471
1126555,3.00,14408
164336,3.00,7624
1260309,3.00,17215
25899,4.00,6736
130338,4.00,6860
1953720,1.00,11677
1509989,5.00,15058
2353187,4.00,7937
1608500,4.00,14966
1334070,3.00,2430
26517,4.00,4670
2259507,4.00,16969
1561632,5.00,3079
2357281,1.00,14698
2190112,2.00,9756
985971,5.00,15861
2156719,4.00,7757
2102712,4.00,11134
635387,3.00,15093
1759264,5.00,2152
123753,4.00,16002
1394184,3.00,6844
732907,3.00,3086
1138185,3.00,12694
1209105,3.00,17565
1978892,4.00,9882
384697,5.00,3522
438575,4.00,1460
1005111,4.00,8301
1480084,4.00,12161
1419631,5.00,14590
2279995,4.00,13582
2510433,4.00,313
865926,5.00,9285
2292382,4.00,14302
2448380,4.00,16082
398053,4.00,17467
1904886,2.00,6236
2308604,4.00,14660
2101060,3.00,9786
138106,4.00,3960
771888,4.00,15853
1686713,1.00,17482
1365005,3.00,8981
2606835,4.00,831
248272,5.00,6994
609908,3.00,14918
73558,5.00,16984
1355221,1.00,14274
260961,4.00,5571
1292475,5.00,9592
1626810,4.00,6482
1527666,3.00,3862
1016871,2.00,9886
47263,4.00,13293
209875,1.00,3427
2377247,4.00,7273
1171251,4.00,3680
2384446,3.00,6708
1682749,1.00,13207
3728,4.00,17418
2028800,4.00,7067
29661,5.00,7624
637049,4.00,6449
2604973,3.00,14574
2598766,3.00,10730
2528580,4.00,11975
77051,4.00,1073
1330032,4.00,17387
949045,3.00,15563
196349,1.00,12255
1981621,2.00,8159
45207,4.00,14135
1639216,5.00,758
1417314,4.00,10899
2349445,4.00,6833
2143978,4.00,10830
866082,1.00,2192
16709,5.00,5085
1002688,3.00,8216
1189588,3.00,7937
2509609,5.00,11051
1783448,4.00,1470
1809343,3.00,14312
567866,5.00,11812
878038,4.00,12593
528809,3.00,5401
446309,5.00,1744
763452,5.00,1044
559369,5.00,7942
2603538,4.00,17526
2535777,4.00,9471
2637241,1.00,2922
2509033,5.00,7233
2286070,4.00,11638
2395304,4.00,9438
958559,3.00,11320
2080886,5.00,3265
1186625,5.00,15156
1126785,5.00,6050
915979,5.00,1798
2119248,5.00,5496
1925680,3.00,11677
1047388,4.00,4705
178860,4.00,15339
522615,3.00,7745
2415379,4.00,9049
2405930,5.00,14233
2359533,4.00,17491
1941360,4.00,14382
1856265,1.00,4356
496345,4.00,353
1650580,4.00,10890
2037043,5.00,17574
2374183,3.00,12338
2138793,2.00,5967
150593,4.00,14240
2231356,5.00,5561
166313,2.00,5856
995437,4.00,1120
1582294,4.00,8613
1575939,5.00,35
364670,3.00,3624
1561553,4.00,9592
2067991,3.00,14265
1823593,3.00,7397
486946,4.00,17405
1879531,5.00,8908
1910919,4.00,9768
2633813,5.00,10229
642642,3.00,6756
1123422,3.00,5085
2051538,3.00,15440
2002253,5.00,12605
2288528,3.00,3368
2135939,4.00,8442
1172667,4.00,6408
677522,3.00,7493
2530235,4.00,4640
2113737,3.00,10730
4783,4.00,14330
949256,2.00,6196
253876,4.00,143
1361024,4.00,11781
653722,2.00,5317
139759,3.00,10391
1865745,4.00,5085
242160,4.00,1975
383646,4.00,10899
2347688,4.00,8644
774555,4.00,992
1652831,2.00,13941
1302846,3.00,6005
467106,3.00,17395
2283605,1.00,17324
1464712,3.00,331
1508707,4.00,13462
1416374,5.00,10152
2230994,4.00,6196
1874535,4.00,7186
1671002,4.00,7233
577747,5.00,1119
1813114,3.00,16901
1767952,4.00,12843
794345,4.00,5732
166399,5.00,2558
131122,3.00,6972
1054194,2.00,9265
988885,4.00,4432
2088327,4.00,357
983559,4.00,11152
544338,2.00,7617
632508,5.00,5477
544448,4.00,16343
803596,2.00,692
2081711,3.00,7523
187578,5.00,11662
2341161,4.00,3427
921528,3.00,9916
5858,2.00,5522
213427,5.00,14691
2316878,4.00,947
2045728,5.00,14725
205371,4.00,4429
213954,4.00,2152
537112,4.00,11739
1793757,4.00,7621
655251,2.00,11276
1078623,4.00,7055
1133648,4.00,4678
227892,2.00,10152
2234889,4.00,10748
1487009,5.00,8507
2180741,5.00,3962
2366462,2.00,2347
2014204,5.00,12293
2415874,1.00,8619
987148,5.00,15296
2639211,1.00,4661
1385356,4.00,12161
2363525,5.00,17
838725,3.00,13748
2206502,5.00,7163
1642678,5.00,5455
300074,3.00,15036
1054796,3.00,5537
829693,1.00,11707
2437226,4.00,14367
156300,5.00,9548
1506801,4.00,11931
1643619,3.00,5317
1351544,4.00,13748
611791,1.00,12828
1170030,4.00,11040
866887,2.00,7184
2435889,3.00,15345
1053191,5.00,12161
207307,5.00,10255
999770,3.00,8764
1330463,4.00,5538
336796,4.00,8232
1052153,4.00,3391
2026558,4.00,15727
752385,2.00,14712
1727443,4.00,8596
1516199,2.00,14377
310641,2.00,7545
282064,4.00,13728
1596174,3.00,2209
1889473,3.00,12494
1312324,5.00,14538
421358,3.00,9939
1805690,3.00,11314
1073293,5.00,1476
1558152,3.00,7494
575477,4.00,11314
1511155,4.00,7895
690131,3.00,13087
15749,4.00,14928
1603548,3.00,6034
783984,3.00,8016
122608,3.00,1832
2591029,4.00,1650
249445,4.00,12470
1416857,4.00,10892
1923161,5.00,7032
90012,2.00,11139
1363618,5.00,17762
2024390,3.00,1926
52508,3.00,16993
1441540,4.00,7067
551621,4.00,30
276313,3.00,2016
1162125,2.00,331
628801,2.00,13081
2127524,5.00,13081
774250,3.00,12867
1746067,1.00,5991
2240991,3.00,11165
1106391,5.00,2782
795296,5.00,11859
1437634,4.00,4284
1141718,3.00,7826
627975,5.00,14195
1301611,5.00,11812
1404682,3.00,17280
767341,3.00,17769
802695,4.00,13007
810662,5.00,13582
1475790,3.00,894
1268673,5.00,11805
580652,5.00,17381
1354209,4.00,10078
750770,2.00,11647
1495491,5.00,12293
536598,4.00,8467
327874,4.00,17307
771888,2.00,4985
2029766,1.00,10558
768984,3.00,17541
1400941,4.00,14367
1124753,3.00,11613
1613866,4.00,872
226113,3.00,6336
2131388,5.00,14590
1471051,4.00,5862
1764316,4.00,11279
1064900,5.00,14909
1478093,4.00,5317
2385963,4.00,12727
1257292,3.00,9032
1858421,4.00,15058
1854414,2.00,2742
1646964,5.00,1744
1605580,4.00,16640
1307313,1.00,17622
823979,3.00,12299
1327446,5.00,10730
974631,4.00,12435
1602153,3.00,285
1180226,3.00,14621
373990,3.00,8595
2315038,3.00,1046
326721,3.00,10170
2282178,5.00,28
2608434,4.00,5577
633054,4.00,11488
1454142,4.00,2389
1734962,3.00,10254
714330,4.00,17387
1296080,2.00,13519
1804582,5.00,1974
135037,3.00,16858
2007305,5.00,4227
530300,4.00,5939
1840368,2.00,8106
16380,3.00,1843
724173,4.00,3538
301591,4.00,6050
2016796,4.00,6134
2109326,4.00,7155
132170,1.00,16083
1720424,3.00,12376
732462,4.00,9217
1217493,1.00,15016
1594836,3.00,17324
1437415,5.00,1220
113509,4.00,5775
82068,2.00,15342
2294298,4.00,7757
1247524,4.00,17328
2243819,4.00,10998
1037713,3.00,4745
385977,2.00,658
2290578,4.00,14660
2143870,3.00,12003
1390950,4.00,1307
893669,5.00,12690
1267805,3.00,11198
2140559,1.00,14215
1406873,3.00,15373
834267,3.00,10428
1224756,4.00,83
285384,4.00,15116
608234,4.00,12399
1019603,5.00,17627
1787630,3.00,8832
1390343,5.00,15062
1323156,4.00,4951
36950,5.00,1585
795291,4.00,15366
2233782,5.00,6983
291883,4.00,2389
912661,5.00,15307
2343412,2.00,8301
277174,1.00,1905
1418259,4.00,6485
464178,4.00,2452
1484771,5.00,16384
1000427,4.00,11903
2407320,2.00,5496
1684416,5.00,10360
2495193,3.00,13413
2581508,5.00,5320
538529,1.00,17724
558955,4.00,13273
1084457,3.00,4055
1669420,4.00,5871
2301767,4.00,6971
1780442,3.00,12918
2629721,1.00,16879
1608091,5.00,5926
1096917,5.00,5538
2430257,4.00,4557
609402,4.00,3782
1712735,4.00,12186
1822638,5.00,3148
1705371,2.00,7009
992617,5.00,5085
1908735,2.00,13273
1974776,5.00,15257
708047,2.00,168
2158782,3.00,3814
1495877,2.00,886
1101235,5.00,2566
2416763,4.00,12473
336849,3.00,11311
25825,3.00,11084
231848,4.00,1157
2203253,2.00,15736
1572378,3.00,15471
563019,5.00,14671
1062962,4.00,5050
2124351,4.00,16871
1633009,3.00,16281
479924,5.00,1882
18830,4.00,11050
983728,3.00,15055
1096119,4.00,3960
111999,3.00,12249
1748911,4.00,13847
2167364,3.00,7635
245480,3.00,1395
1575539,3.00,5837
1087723,5.00,10170
1160558,4.00,8840
1107775,5.00,10290
2419991,5.00,17324
429061,4.00,223
564895,3.00,15646
362437,5.00,17355
2080549,5.00,14443
1203925,3.00,2411
2385560,1.00,15394
1650774,4.00,8818
390127,1.00,1719
1860956,1.00,5561
745592,3.00,10928
650934,3.00,5601
349333,4.00,12493
2144484,4.00,11910
34856,3.00,11005
1996817,3.00,9598
1479300,2.00,4948
339867,4.00,14482
2324919,2.00,10730
2581917,5.00,175
2452802,3.00,13771
1482393,3.00,5010
437955,3.00,2127
660185,5.00,13636
1767517,3.00,13622
1151472,4.00,6555
1199611,3.00,1798
524528,4.00,8107
1214181,3.00,8613
105015,5.00,7057
404342,5.00,2177
1798600,5.00,17250
2052702,3.00,5787
1983050,3.00,13413
2612141,4.00,2578
1994830,3.00,5991
1329886,3.00,12911
275718,3.00,7617
2521047,5.00,9254
398488,3.00,11405
1792741,1.00,10301
2591733,3.00,9111
936891,4.00,401
1465072,2.00,13115
1045614,4.00,4977
1904329,3.00,4698
2217099,3.00,9685
1814632,4.00,13748
1009520,3.00,5226
2581155,3.00,10774
1205710,5.00,985
1139425,1.00,13050
377004,3.00,10451
594805,4.00,11696
1490311,4.00,3650
1066315,5.00,9298
643963,5.00,12470
1710237,5.00,9800
1738731,4.00,7624
2229996,3.00,13402
1262753,3.00,13318
427309,4.00,13102
2594732,4.00,9886
1590951,4.00,15151
1685238,4.00,6016
907711,4.00,3633
1688856,3.00,9381
2456344,3.00,12690
2571990,4.00,2743
1553270,4.00,13829
1224373,4.00,4507
360005,3.00,4067
319001,3.00,16869
1729765,4.00,12311
793452,1.00,1110
1788023,5.00,3254
2083002,4.00,6692
2270275,4.00,14382
1095318,5.00,9548
2013147,3.00,5317
823941,3.00,5360
595870,1.00,6915
1805128,1.00,8728
2303820,2.00,12255
106593,5.00,6030
1132431,4.00,11911
274802,5.00,16265
1699043,4.00,15563
1360173,4.00,2992
2613360,5.00,8159
881356,3.00,9234
1255219,3.00,11999
2517743,2.00,17149
1704647,3.00,197
323965,4.00,758
2643756,4.00,8644
2559843,4.00,8512
1566368,2.00,12582
1737680,4.00,16242
387418,2.00,1199
2289197,1.00,8290
2425960,3.00,1595
2218735,4.00,4852
241254,3.00,16390
404516,2.00,3254
2504149,1.00,8764
2339922,5.00,9265
1546753,2.00,6833
1037978,3.00,10583
2017802,2.00,15465
1456760,5.00,5169
547314,5.00,6099
2509976,5.00,14545
2358367,2.00,1817
205987,3.00,1102
2152739,3.00,17215
1974062,5.00,15366
1484075,4.00,17621
872221,5.00,239
1687386,3.00,11013
558822,2.00,15272
1320300,3.00,15739
2235104,3.00,15592
465717,5.00,13094
2519638,4.00,12732
1202518,5.00,4227
427923,2.00,16882
2350732,4.00,17560
131673,4.00,17405
1735557,4.00,12056
1259038,5.00,15070
704050,3.00,3935
325133,3.00,13795
2304349,3.00,16879
194219,5.00,14670
415860,1.00,14718
2362950,4.00,7566
325073,3.00,13787
2377124,3.00,7330
1519849,3.00,7234
941106,4.00,6833
1629779,5.00,3151
1369546,3.00,15062
1526222,4.00,16075
437561,5.00,17355
1206786,3.00,7173
261593,1.00,937
2250191,2.00,13728
1979922,4.00,6029
2642530,4.00,10601
1570114,2.00,5787
1688953,3.00,7745
2567147,3.00,7331
1249790,2.00,2372
1631065,3.00,7330
2518842,3.00,1650
193838,5.00,6974
1637405,3.00,11354
2613654,4.00,14253
161275,5.00,16740
970473,3.00,10358
942455,3.00,11837
2370719,3.00,9237
1740238,5.00,15755
1926199,3.00,12102
178062,4.00,4996
1885503,5.00,6971
2373185,4.00,3017
2096164,4.00,13081
2214881,3.00,11356
2036644,5.00,5762
1741534,3.00,6931
712943,3.00,11724
1755681,5.00,5363
534673,5.00,2922
1744695,4.00,5035
1464671,3.00,9131
293130,5.00,11442
867800,4.00,11323
424309,4.00,2862
969035,3.00,12732
1501694,4.00,9254
2269029,5.00,4432
1297752,2.00,4384
439687,1.00,3864
1637882,3.00,14351
1650137,5.00,14601
1087196,5.00,12913
921255,3.00,5317
1971821,5.00,5760
833055,3.00,13298
1551068,4.00,14667
1503368,3.00,13056
331825,4.00,17580
44887,2.00,10809
1157824,4.00,3798
12094,3.00,16967
1462826,5.00,1466
1491479,3.00,4271
2341871,5.00,15183
2351178,4.00,9156
1986209,3.00,10375
1036142,4.00,1905
1291001,4.00,9410
2045593,5.00,11607
1608110,4.00,13622
1812378,4.00,9516
1780156,3.00,12676
1080914,1.00,16707
1009931,5.00,5515
2192551,5.00,14601
1448790,4.00,12232
166041,3.00,9848
594729,4.00,11182
1041959,4.00,798
713733,3.00,15205
2270041,3.00,15540
76947,3.00,5614
1930362,3.00,299
190479,4.00,607
2456020,4.00,6134
1755144,5.00,2299
580336,2.00,12828
440488,5.00,13959
1873716,4.00,7756
835242,4.00,7937
393519,5.00,14240
2514735,5.00,8809
1637650,1.00,13098
1717282,3.00,4441
1949201,4.00,13614
931144,1.00,17479
1222769,3.00,1267
703159,4.00,11490
2133651,4.00,9485
551642,1.00,8959
1687847,5.00,17745
2398009,2.00,5181
285971,3.00,2186
662356,5.00,15063
1028275,5.00,5582
293502,5.00,3905
43122,3.00,7937
185411,5.00,12435
8074,4.00,6386
1719592,4.00,5787
1878813,4.00,13856
1235924,5.00,963
1794055,3.00,5112
2521795,3.00,13486
1854965,3.00,4237
870706,5.00,5085
1434609,2.00,14192
2343896,5.00,175
22133,3.00,5181
1172510,5.00,16075
1315654,4.00,8511
2135838,4.00,16698
2233703,5.00,17290
2441692,4.00,14741
933594,3.00,7237
1111656,3.00,2284
2265021,3.00,14968
763240,4.00,12870
263291,5.00,16377
1173289,3.00,9987
1878630,2.00,10209
1240794,3.00,5672
705960,3.00,7617
92621,5.00,14909
1115198,3.00,16872
1494268,4.00,4222
1805757,5.00,1998
1068114,2.00,14209
1462806,5.00,11283
1742674,3.00,14410
583615,4.00,5226
2531893,4.00,16100
2256660,3.00,2340
1532433,3.00,8254
1946094,4.00,8191
989640,5.00,6836
8753,2.00,8899
2443463,4.00,252
1037770,3.00,15843
511655,4.00,985
2059725,3.00,11490
784490,5.00,5837
1629420,3.00,15063
855011,5.00,143
135683,4.00,2009
1955660,2.00,11679
2597430,2.00,15542
524295,4.00,14184
938291,5.00,270
1000892,2.00,16344
960297,3.00,5499
1756700,4.00,13471
2640194,3.00,10729
353521,5.00,14928
1830690,4.00,17135
1694062,3.00,5862
2121810,3.00,10083
992386,5.00,457
2184485,5.00,12317
1658101,4.00,15953
864489,4.00,14660
2532654,4.00,1425
2469740,1.00,11265
446703,3.00,6386
1418694,1.00,12966
783348,3.00,15472
206806,4.00,13302
1140580,4.00,6177
1840522,5.00,17169
503565,3.00,4356
1606621,3.00,14574
666442,3.00,16793
1037800,3.00,6497
635627,4.00,14149
261277,3.00,16882
621355,3.00,17560
256452,3.00,4561
1986309,4.00,8960
1287847,3.00,13462
1635136,4.00,14928
1950695,4.00,2153
2146697,4.00,9051
1076252,3.00,11585
294040,2.00,5544
1308883,2.00,12911
1121753,4.00,11490
1592177,5.00,15205
2550038,3.00,8393
657550,4.00,9149
2609871,1.00,2532
1317839,4.00,788
916421,2.00,10073
260950,5.00,15484
154222,4.00,216
496087,3.00,9205
2460959,3.00,1482
477696,3.00,4043
2541216,4.00,14364
1499534,5.00,4977
1366589,2.00,4778
2513621,5.00,12188
2602249,3.00,12021
686545,2.00,15582
1696113,3.00,4801
525361,5.00,15451
1610437,4.00,1744
2422185,1.00,15294
467709,5.00,4330
1154672,4.00,15151
376407,3.00,1650
567013,5.00,6386
2600531,4.00,299
151699,5.00,9909
2390935,5.00,6829
1801092,5.00,15758
1948929,2.00,10560
2465216,4.00,6485
363711,4.00,9591
2640999,1.00,5563
1230351,3.00,13651
1952604,3.00,6099
589485,4.00,2873
132243,3.00,6829
1241148,3.00,6571
2364900,5.00,2200
2020235,4.00,11271
2200675,3.00,16671
1371031,3.00,11051
515459,5.00,12904
1519723,3.00,2152
2090313,4.00,11213
774398,1.00,10078
1799865,3.00,758
277990,2.00,963
508405,4.00,3148
2315038,3.00,7645
584100,3.00,9875
1997031,5.00,4633
1148933,3.00,1466
1761653,5.00,15952
2167331,5.00,11433
399045,3.00,3938
1997020,1.00,11552
303336,4.00,3282
1988472,5.00,6681
1385325,4.00,7331
965233,5.00,7662
1870371,5.00,4996
1702561,1.00,11817
2584839,5.00,7917
2275066,4.00,5571
48281,4.00,8232
43224,5.00,11781
413514,4.00,3368
2437854,5.00,6756
2130859,3.00,15124
1570738,4.00,15373
332923,3.00,2290
832642,4.00,12956
925282,3.00,9218
429876,3.00,2112
2143870,3.00,12355
1134474,3.00,5367
1717999,5.00,16083
2460616,4.00,14538
1774874,5.00,9254
896996,5.00,2067
1261686,1.00,13582
2592591,4.00,3798
2344483,3.00,3320
550596,1.00,6586
767904,1.00,11921
1148221,1.00,4670
4398,3.00,16872
798467,4.00,3905
1276799,4.00,13217
2376780,5.00,1110
474149,3.00,5939
2219709,2.00,3326
300146,3.00,1983
2617430,5.00,290
663385,3.00,12799
1159967,4.00,3928
400744,4.00,3216
1189269,4.00,6042
414246,5.00,5318
380505,3.00,8603
1757115,4.00,17560
1275939,4.00,2342
1531950,5.00,10002
1844527,5.00,8832
2536347,4.00,14175
1769985,3.00,14870
1530485,5.00,16377
1785843,3.00,16538
2422499,5.00,963
1824150,3.00,10451
2281185,3.00,6948
1485402,4.00,14928
2346154,4.00,11152
689742,3.00,2590
1511249,4.00,12052
1608960,5.00,13582
821262,3.00,16262
963471,3.00,13342
477707,1.00,1719
183370,5.00,13108
2114958,4.00,14601
652986,5.00,16604
1987421,1.00,13809
1377251,4.00,14317
1075722,2.00,6445
1334149,4.00,4317
172629,4.00,11164
2138987,3.00,11086
2451474,4.00,12633
1640558,4.00,3864
675644,2.00,3151
1899020,4.00,9613
1955703,3.00,2953
776905,3.00,6611
121124,3.00,9298
2200048,5.00,10607
1453928,4.00,8043
82103,3.00,15764
1617448,3.00,1151
2588322,3.00,11182
933855,1.00,7450
1579906,3.00,12473
194254,3.00,6037
775615,3.00,6706
1144823,4.00,7513
2237330,1.00,9350
1704130,4.00,13311
1307024,3.00,11004
72729,4.00,12966
1174141,3.00,10894
1920105,5.00,12676
202811,4.00,12799
430575,4.00,12470
2253110,3.00,16922
4905,1.00,5617
654321,3.00,15492
595870,1.00,15542
1422981,3.00,12071
1596727,4.00,15657
389620,3.00,4384
2536899,4.00,2443
11410,1.00,13102
1112774,2.00,11701
2268095,4.00,14725
1686483,2.00,16242
1464786,3.00,11376
2442378,4.00,14621
2278451,3.00,1145
488350,4.00,5762
407581,4.00,10625
79464,3.00,8651
87003,3.00,16242
920052,5.00,15373
572374,4.00,10899
2226699,3.00,14507
1019790,4.00,8904
923421,4.00,11881
2468305,4.00,1428
1112415,4.00,12292
2237620,2.00,8846
1020115,5.00,16872
981733,4.00,10094
1470166,3.00,16538
2160464,4.00,6510
1678501,2.00,8782
179907,4.00,13050
1137522,5.00,16183
2402258,4.00,13893
267088,3.00,14712
1912781,4.00,4866
906679,3.00,6195
276536,3.00,12355
1467756,4.00,6510
250733,4.00,17215
305274,4.00,5226
2165181,5.00,3962
2387961,5.00,15137
852484,3.00,7281
1572905,2.00,14621
196738,4.00,2757
723065,4.00,14313
1098559,3.00,2200
445147,4.00,17709
1238272,3.00,6804
600122,4.00,13629
645994,5.00,9593
1045596,3.00,12828
2333329,4.00,14410
678220,2.00,17129
2462837,4.00,13629
1660543,3.00,7613
2114157,3.00,12090
2093936,3.00,16552
1566775,3.00,10799
150997,5.00,5496
554498,4.00,13081
1048469,4.00,7826
878626,4.00,8846
2205104,4.00,3524
673871,5.00,7586
1903911,3.00,6196
5931,3.00,8782
604413,4.00,11265
