"movie_id","AVG(rating)"
4819,4.020270
4820,3.039672
4821,2.011494
4822,2.898678
4823,3.994986
4824,3.556434
4825,3.222028
4826,3.029024
4827,2.964286
4828,2.386905
4829,3.746166
4830,4.018304
4831,3.354839
4832,3.017391
4833,3.150935
4834,2.912458
4835,2.583893
4836,2.861592
4837,2.355932
4838,2.935976
4839,2.683673
4840,3.248248
4841,2.856462
4842,2.918182
4843,2.761719
4844,3.073864
4845,3.497776
4846,3.316348
4847,4.056715
4848,3.728385
4849,3.636916
4850,3.611111
4851,3.101266
4852,3.104439
4853,3.065041
4854,3.237288
4855,3.010753
4856,2.570093
4857,3.988861
4858,3.036765
4859,3.233333
4860,2.393443
4861,3.111359
4862,3.833108
4863,3.000000
4864,3.841818
4865,4.110076
4866,3.270943
4867,3.397693
4868,4.052632
4869,3.462040
4870,3.349423
4871,2.677419
4872,2.455072
4873,2.673913
4874,3.532533
4875,2.211009
4876,3.361835
4877,4.362009
4878,3.378641
4879,2.993506
4880,2.294118
4881,3.637070
4882,3.203947
4883,3.275178
4884,4.090897
4885,3.675000
4886,3.016884
4887,3.046280
4888,2.929560
4889,2.661905
4890,3.344331
4891,2.771812
4892,3.075949
4893,2.850000
4894,3.320000
4895,2.930601
4896,2.718310
4897,3.184091
4898,3.717949
4899,2.091954
4900,2.093863
4901,2.863158
4902,3.500405
4903,2.694444
4904,3.572745
4905,1.977011
4906,3.398985
4907,3.780220
4908,3.369427
4909,3.844106
4910,2.695728
4911,2.474227
4912,4.002513
4913,2.870142
4914,3.128638
4915,3.579310
4916,3.341379
4917,2.078947
4918,3.478964
4919,4.081726
4920,3.415179
4921,2.993464
4922,2.411765
4923,2.881862
4924,4.184800
4925,3.556122
4926,3.178923
4927,2.482759
4928,2.085227
4929,3.347458
4930,3.425641
4931,2.809382
4932,3.548015
4933,2.898810
4934,3.224299
4935,3.170492
4936,2.862265
4937,3.142212
4938,3.092063
4939,2.993151
4940,3.498433
4941,2.835526
4942,3.262905
4943,3.256356
4944,3.118534
4945,3.622093
4946,3.570248
4947,3.644638
4948,3.265986
4949,3.156884
4950,2.668712
4951,3.741515
4952,3.500000
4953,3.331690
4954,3.867521
4955,2.914894
4956,3.944106
4957,2.913669
4958,3.037594
4959,3.275194
4960,3.570637
4961,2.303922
4962,3.460000
4963,3.727273
4964,2.534884
4965,3.463115
4966,2.829154
4967,2.316456
4968,3.729373
4969,3.616216
4970,3.335091
4971,3.223650
4972,3.374053
4973,3.429379
4974,2.445313
4975,2.757009
4976,2.967480
4977,3.567892
4978,4.303165
4979,4.140332
4980,3.226629
4981,3.048649
4982,2.641667
4983,3.899054
4984,3.355705
4985,2.998428
4986,2.203822
4987,3.474227
4988,3.989105
4989,3.372727
4990,3.787802
4991,3.891457
4992,3.007692
4993,3.561728
4994,2.910000
4995,2.772266
4996,3.475493
4997,2.331325
4998,3.115000
4999,2.919725
5000,3.133484
5001,2.792079
5002,2.747475
5003,3.075269
5004,3.875190
5005,2.634877
5006,3.894249
5007,2.138686
5008,3.503386
5009,3.160377
5010,3.259171
5011,2.116883
5012,3.507937
5013,2.896440
5014,3.667997
5015,3.496445
5016,3.577762
5017,3.049550
5018,4.539143
5019,3.169399
5020,2.821985
5021,3.800000
5022,3.393498
5023,3.034682
5024,3.706349
5025,3.821087
5026,3.795648
5027,3.041667
5028,2.813472
5029,3.063910
5030,2.269737
5031,3.032590
5032,2.233645
5033,3.264219
5034,2.489209
5035,3.092841
5036,2.743902
5037,2.324675
5038,2.459854
5039,2.761290
5040,3.936215
5041,3.440784
5042,3.600278
5043,3.971842
5044,3.175182
5045,3.511628
5046,3.747126
5047,3.262965
5048,3.943700
5049,2.865672
5050,4.091276
5051,3.673759
5052,3.859558
5053,3.753138
5054,3.525801
5055,3.505587
5056,3.226102
5057,3.820069
5058,3.706924
5059,3.409320
5060,3.782143
5061,3.479191
5062,2.942446
5063,3.178683
5064,3.371506
5065,3.161111
5066,3.538222
5067,3.511811
5068,1.891192
5069,3.736510
5070,2.956835
5071,3.668504
5072,3.082527
5073,2.978185
5074,3.311688
5075,3.989826
5076,3.190686
5077,2.518519
5078,3.286275
5079,3.042553
5080,3.398026
5081,3.797814
5082,3.369775
5083,3.390208
5084,3.488262
5085,3.974011
5086,2.919492
5087,3.680465
5088,3.330827
5089,3.803030
5090,2.937423
5091,3.412281
5092,4.380798
5093,3.248408
5094,3.623382
5095,3.043033
5096,2.816080
5097,3.476881
5098,2.480519
5099,3.534562
5100,3.651515
5101,2.467836
5102,2.664179
5103,4.542491
5104,3.330589
5105,3.557602
5106,2.587821
5107,3.702555
5108,1.773109
5109,3.253112
5110,3.102881
5111,3.567502
5112,3.512847
5113,2.849758
5114,3.017857
5115,3.034722
5116,3.335038
5117,3.612732
5118,3.372290
5119,2.681373
5120,3.144077
5121,3.030023
5122,3.240664
5123,2.953668
5124,3.032653
5125,3.113043
5126,2.359477
5127,2.839431
5128,3.550691
5129,3.128571
5130,2.420670
5131,2.741325
5132,3.215116
5133,3.017094
5134,3.217105
5135,3.454391
5136,3.588110
5137,3.732186
5138,3.675719
5139,3.506839
5140,3.366645
5141,3.405966
5142,2.591398
5143,3.548077
5144,1.814634
5145,3.784211
5146,2.659549
5147,2.906475
5148,3.263441
5149,3.602059
5150,3.462366
5151,3.812685
5152,3.482270
5153,2.230415
5154,3.405241
5155,2.650794
5156,3.975047
5157,2.619608
5158,3.954071
5159,1.746082
5160,2.800000
5161,3.617021
5162,3.126861
5163,2.956897
5164,3.107496
5165,3.237410
5166,4.084538
5167,3.190476
5168,3.654822
5169,3.818322
5170,2.358036
5171,1.665973
5172,2.369565
5173,3.028037
5174,3.393723
5175,2.938137
5176,2.787500
5177,2.971545
5178,3.788018
5179,2.978694
5180,3.059813
5181,3.584443
5182,2.817172
5183,2.707317
5184,2.784530
5185,2.773922
5186,3.251121
5187,3.664492
5188,3.540230
5189,3.769231
5190,3.659474
5191,3.119739
5192,3.637602
5193,2.347222
5194,2.741135
5195,2.352941
5196,2.589669
5197,3.339877
5198,4.005000
5199,2.689655
5200,2.185897
5201,2.149378
5202,3.742112
5203,2.823420
5204,4.136463
5205,3.190931
5206,3.639594
5207,2.643939
5208,2.428078
5209,3.238095
5210,3.390244
5211,3.083333
5212,3.987826
5213,1.585938
5214,3.151899
5215,3.271513
5216,3.202020
5217,3.431765
5218,2.940000
5219,3.303167
5220,2.885803
5221,3.176526
5222,3.971292
5223,3.509959
5224,3.442932
5225,3.873494
5226,3.762952
5227,3.089211
5228,2.967568
5229,3.929299
5230,2.902498
5231,3.854977
5232,4.043424
5233,1.741463
5234,3.890519
5235,2.679016
5236,3.122980
5237,3.243595
5238,3.400697
5239,3.723653
5240,3.422131
5241,3.478754
5242,2.634218
5243,3.373517
5244,3.187500
5245,3.626510
5246,2.414201
5247,3.350282
5248,2.654545
5249,2.844660
5250,3.496070
5251,1.566372
5252,3.912903
5253,3.551402
5254,3.073068
5255,3.138377
5256,2.818182
5257,2.843497
5258,4.364694
5259,2.421053
5260,2.923077
5261,3.155235
5262,2.875862
5263,3.247191
5264,3.247191
5265,2.265306
5266,2.637584
5267,3.398082
5268,3.754727
5269,3.369565
5270,2.641221
5271,2.562821
5272,3.374888
5273,3.556213
5274,2.449827
5275,2.768293
5276,2.439024
5277,3.127862
5278,3.183158
5279,2.074866
5280,3.864992
5281,1.957143
5282,3.172414
5283,4.125346
5284,3.772277
5285,3.451585
5286,2.691884
5287,3.760400
5288,2.740000
5289,2.757282
5290,3.862197
5291,3.757261
5292,4.391587
5293,3.937890
5294,3.859121
5295,3.382436
5296,2.981592
5297,4.248327
5298,3.618629
5299,3.541649
5300,3.028674
5301,2.215190
5302,3.801900
5303,2.972549
5304,3.556673
5305,3.303282
5306,3.708661
5307,3.530864
5308,3.393872
5309,4.146190
5310,3.476190
5311,2.392308
5312,3.550265
5313,2.733333
5314,3.756800
5315,3.923810
5316,3.308411
5317,3.361300
5318,3.594362
5319,3.958097
5320,3.286353
5321,1.988636
5322,3.482143
5323,3.165829
5324,2.666667
5325,3.506598
5326,4.290206
5327,3.621587
5328,3.069910
5329,2.875000
5330,3.631267
5331,3.072368
5332,2.268041
5333,3.452768
5334,3.675835
5335,3.165517
5336,3.190241
5337,2.874214
5338,3.292285
5339,2.614583
5340,2.719697
5341,3.873368
5342,2.889360
5343,4.140945
5344,2.830249
5345,3.580918
5346,2.204545
5347,2.700405
5348,2.765625
5349,4.250000
5350,3.305927
5351,3.309109
5352,2.922018
5353,3.744604
5354,3.011278
5355,3.308519
5356,4.137897
5357,2.943478
5358,3.075472
5359,3.791621
5360,3.986384
5361,3.242236
5362,3.906250
5363,3.374692
5364,3.700508
5365,2.087591
5366,2.511410
5367,3.091302
5368,3.776236
5369,3.900327
5370,3.208333
5371,3.277899
5372,2.651613
5373,2.230769
5374,3.362082
5375,3.060345
5376,2.584699
5377,2.775862
5378,3.061728
5379,3.908257
5380,2.929688
5381,3.695402
5382,3.652893
5383,3.879032
5384,3.712902
5385,3.408078
5386,1.918699
5387,3.623110
5388,3.454545
5389,2.763682
5390,3.029381
5391,3.560209
5392,2.968750
5393,3.609819
5394,3.456522
5395,3.911111
5396,3.362782
5397,3.899628
5398,2.566667
5399,3.153595
5400,3.861007
5401,3.373453
5402,3.575775
5403,3.216527
5404,3.605263
5405,2.928616
5406,3.748801
5407,2.997070
5408,3.962733
5409,3.194444
5410,3.522167
5411,2.794872
5412,2.685841
5413,3.340242
5414,4.060645
5415,3.050970
5416,3.780000
5417,2.849077
5418,3.172414
5419,3.487919
5420,2.815789
5421,3.731039
5422,3.062500
5423,2.880383
5424,2.931373
5425,2.969872
5426,3.066148
5427,2.882353
5428,2.277311
5429,2.870968
5430,3.728586
5431,3.321033
5432,4.210924
5433,3.489362
5434,2.996530
5435,3.429744
5436,2.301205
5437,2.581395
5438,2.902613
5439,3.067616
5440,2.160494
5441,2.924051
5442,3.030075
5443,3.075922
5444,2.998275
5445,4.020625
5446,3.458537
5447,2.878358
5448,3.208001
5449,3.657371
5450,2.914286
5451,3.166667
5452,2.627907
5453,3.055118
5454,2.990122
5455,3.251192
5456,2.811475
5457,1.963964
5458,2.862903
5459,2.797765
5460,3.339080
5461,2.302419
5462,3.234951
5463,3.601113
5464,3.366844
5465,3.163636
5466,3.208232
5467,3.016233
5468,3.451104
5469,3.237288
5470,3.315789
5471,3.939275
5472,3.538324
5473,3.666388
5474,2.549542
5475,3.978587
5476,3.748197
5477,3.262768
5478,2.314815
5479,3.602667
5480,3.692084
5481,2.943787
5482,3.674699
5483,3.332425
5484,2.962366
5485,3.593851
5486,3.595238
5487,3.145773
5488,3.317400
5489,3.030242
5490,3.656716
5491,2.580000
5492,3.037143
5493,3.425781
5494,3.873418
5495,2.439252
5496,3.716396
5497,4.167382
5498,2.858333
5499,2.644172
5500,3.014493
5501,2.551724
5502,3.637712
5503,3.449535
5504,3.220339
5505,3.047619
5506,3.762980
5507,3.709447
5508,3.844436
5509,3.081349
5510,3.883015
5511,3.189038
5512,2.872449
5513,3.902124
5514,2.584656
5515,4.116601
5516,3.604828
5517,3.779898
5518,3.830171
5519,4.318190
5520,3.558659
5521,3.388560
5522,3.367966
5523,3.028139
5524,3.183523
5525,3.231013
5526,2.950495
5527,2.845481
5528,3.675986
5529,3.138462
5530,4.338540
5531,3.434372
5532,3.431239
5533,3.244519
5534,3.372477
5535,2.906977
5536,3.707547
5537,2.989267
5538,3.916896
5539,4.126182
5540,3.902439
5541,3.687345
5542,2.610787
5543,3.220979
5544,3.409684
5545,3.280514
5546,3.244660
5547,2.459091
5548,2.320000
5549,4.269089
5550,2.786207
5551,2.340909
5552,3.421053
5553,3.202703
5554,3.806271
5555,2.958042
5556,3.497041
5557,3.106164
5558,3.550376
5559,3.799531
5560,3.150811
5561,4.137202
5562,3.738287
5563,3.806556
5564,3.410247
5565,3.856594
5566,2.922222
5567,3.015957
5568,2.481818
5569,3.904648
5570,3.246246
5571,3.771539
5572,3.815603
5573,3.513514
5574,2.992701
5575,1.927536
5576,3.025217
5577,4.021409
5578,3.214286
5579,3.700865
5580,3.449153
5581,2.946197
5582,4.543761
5583,2.810887
5584,2.900000
5585,2.975610
5586,2.697842
5587,3.558479
5588,3.347273
5589,3.078568
5590,3.988447
5591,3.491976
5592,2.128205
5593,2.941558
5594,2.569106
5595,3.642105
5596,3.785714
5597,2.882353
5598,3.841841
5599,3.415094
5600,3.576923
5601,3.858262
5602,3.075875
5603,3.593533
5604,2.437941
5605,3.977104
5606,2.611511
5607,3.445981
5608,3.438449
5609,3.712095
5610,3.477193
5611,2.243590
5612,3.525692
5613,2.145299
5614,3.782640
5615,3.272727
5616,3.644152
5617,2.857363
5618,2.702970
5619,3.364865
5620,1.952941
5621,3.355650
5622,2.881875
5623,2.914894
5624,3.291925
5625,3.198868
5626,3.441860
5627,3.652174
5628,3.163385
5629,3.048700
5630,3.718703
5631,2.960591
5632,3.925398
5633,3.857331
5634,2.728155
5635,2.351064
5636,3.971878
5637,2.818182
5638,3.402419
5639,3.531539
5640,3.065888
5641,2.342342
5642,3.206109
5643,2.489130
5644,2.941989
5645,2.912784
5646,3.844727
5647,2.735273
5648,3.407942
5649,3.044776
5650,3.763854
5651,3.126810
5652,3.826982
5653,3.686898
5654,2.993548
5655,3.702895
5656,3.706127
5657,3.644370
5658,3.428140
5659,2.895905
5660,2.189474
5661,3.452297
5662,3.325321
5663,2.900805
5664,3.154286
5665,3.459332
5666,3.518135
5667,2.888205
5668,2.401709
5669,3.384615
5670,3.173764
5671,3.852934
5672,3.389935
5673,3.060150
5674,2.336449
5675,2.759494
5676,2.991701
5677,3.182482
5678,2.680412
5679,2.593681
5680,3.962667
5681,2.892683
5682,3.023952
5683,3.751310
5684,3.651163
5685,3.489879
5686,2.925631
5687,3.382813
5688,3.604061
5689,3.054795
5690,3.041667
5691,3.401575
5692,2.979428
5693,3.839187
5694,3.110276
5695,3.137039
5696,4.199329
5697,3.000000
5698,2.810000
5699,3.825186
5700,4.214412
5701,2.424528
5702,3.767132
5703,3.096463
5704,3.577129
5705,3.516406
5706,3.229167
5707,3.505468
5708,3.260046
5709,2.970297
5710,3.175086
5711,3.247826
5712,3.215409
5713,2.554348
5714,4.287945
5715,2.969298
5716,3.035370
5717,3.505112
5718,3.623865
5719,3.255230
5720,3.595000
5721,2.773196
5722,3.265781
5723,2.731429
5724,3.914754
5725,2.604089
5726,2.891304
5727,3.601050
5728,2.754491
5729,2.875676
5730,3.248370
5731,3.829235
5732,4.284265
5733,3.271318
5734,2.734811
5735,3.094877
5736,4.093533
5737,3.016360
5738,4.375010
5739,3.792683
5740,3.118280
5741,2.589404
5742,3.821027
5743,2.367089
5744,2.640721
5745,3.020408
5746,2.982692
5747,3.620419
5748,3.091837
5749,2.888889
5750,2.901639
5751,2.880404
5752,2.535714
5753,2.471910
5754,2.913580
5755,2.668269
5756,2.779412
5757,2.839695
5758,2.719844
5759,2.981735
5760,4.444552
5761,3.929502
5762,3.836696
5763,2.468531
5764,3.920330
5765,3.622414
5766,2.448276
5767,3.604720
5768,3.295011
5769,2.844156
5770,2.979866
5771,2.611111
5772,3.599598
5773,3.155488
5774,3.144330
5775,3.769887
5776,2.267327
5777,2.981964
5778,3.679100
5779,3.097808
5780,3.443636
5781,2.752294
5782,3.850982
5783,3.396966
5784,3.219780
5785,3.015306
5786,3.126246
5787,3.934691
5788,4.025123
5789,3.066265
5790,2.344444
5791,2.739130
5792,2.087302
5793,3.556303
5794,3.103093
5795,2.739130
5796,3.193878
5797,2.396552
5798,3.717507
5799,3.249567
5800,2.922432
5801,3.827357
5802,2.726190
5803,2.042056
5804,2.729730
5805,4.116850
5806,2.585399
5807,3.550247
5808,4.056596
5809,3.667691
5810,3.840532
5811,2.788136
5812,3.717072
5813,3.974494
5814,2.993749
5815,2.864166
5816,3.896296
5817,3.549133
5818,3.684615
5819,3.702875
5820,3.466448
5821,4.013098
5822,3.894737
5823,3.073420
5824,2.627119
5825,2.772727
5826,3.579505
5827,2.890244
5828,3.695375
5829,3.067227
5830,3.906706
5831,3.490066
5832,2.667832
5833,3.259259
5834,3.888889
5835,2.558011
5836,3.195432
5837,4.318937
5838,2.782726
5839,1.939948
5840,4.054470
5841,3.390449
5842,3.465741
5843,3.934976
5844,3.009820
5845,3.897367
5846,2.661597
5847,3.594421
5848,3.820189
5849,3.525000
5850,1.885417
5851,3.478469
5852,2.127660
5853,2.864169
5854,3.957208
5855,3.120370
5856,3.576484
5857,3.280220
5858,2.366333
5859,3.119497
5860,2.805913
5861,3.270255
5862,3.851273
5863,3.751649
5864,3.767225
5865,3.484848
5866,2.846154
5867,2.974855
5868,3.524590
5869,3.249837
5870,2.275304
5871,3.679263
5872,2.289256
5873,2.152941
5874,2.708333
5875,3.628920
5876,3.556715
5877,3.266532
5878,2.847890
5879,3.140000
5880,3.773869
5881,3.670322
5882,3.344586
5883,3.554770
5884,3.764320
5885,3.046358
5886,4.251828
5887,3.873494
5888,4.055230
5889,2.890034
5890,2.717806
5891,3.197285
5892,3.893189
5893,2.625778
5894,3.000433
5895,3.444269
5896,3.495130
5897,3.071303
5898,3.976447
5899,3.535074
5900,3.171084
5901,3.717557
5902,2.597598
5903,2.962891
5904,3.464730
5905,3.086207
5906,3.240047
5907,3.268293
5908,3.545876
5909,2.563482
5910,3.179592
5911,2.658537
5912,3.092105
5913,3.105960
5914,2.966443
5915,2.242604
5916,3.175141
5917,3.880546
5918,3.271493
5919,3.673129
5920,2.860870
5921,3.457547
5922,3.864754
5923,3.279412
5924,3.848377
5925,2.842776
5926,4.030182
5927,3.365854
5928,3.628614
5929,3.198113
5930,2.979342
5931,3.162679
5932,3.680995
5933,3.172221
5934,1.837500
5935,2.738739
5936,3.071795
5937,3.235860
5938,2.904255
5939,3.480235
5940,2.826804
5941,3.685433
5942,3.929722
5943,3.407280
5944,3.137615
5945,4.048027
5946,3.551187
5947,3.683701
5948,3.735612
5949,3.573957
5950,2.604317
5951,3.535316
5952,3.435773
5953,2.894737
5954,4.090909
5955,3.866198
5956,2.689394
5957,2.981696
5958,3.567760
5959,3.625887
5960,3.694545
5961,3.248464
5962,3.097268
5963,3.847543
5964,3.098361
5965,2.189189
5966,2.615385
5967,3.373247
5968,3.865085
5969,2.881356
5970,3.628154
5971,3.025588
5972,3.833778
5973,2.635135
5974,3.760309
5975,3.283582
5976,2.505155
5977,3.381303
5978,3.423841
5979,2.753968
5980,3.893750
5981,2.426230
5982,3.321469
5983,3.171407
5984,2.933076
5985,2.487365
5986,3.502283
5987,3.316981
5988,3.009135
5989,3.726790
5990,3.507353
5991,3.597737
5992,4.079051
5993,3.259786
5994,3.283186
5995,3.663905
5996,3.409091
5997,3.672714
5998,3.122523
5999,3.789700
6000,3.257576
6001,3.155172
6002,2.998168
6003,3.705140
6004,2.590182
6005,3.242097
6006,2.333333
6007,4.331055
6008,3.086486
6009,2.234848
6010,2.438017
6011,4.013747
6012,3.833154
6013,3.075229
6014,3.230918
6015,4.181637
6016,3.414123
6017,3.515344
6018,2.923440
6019,3.359050
6020,3.012579
6021,3.350285
6022,1.740541
6023,3.872314
6024,3.305425
6025,3.831063
6026,3.517442
6027,3.525336
6028,3.787183
6029,4.115143
6030,3.861364
6031,3.131429
6032,3.502265
6033,3.814050
6034,2.696383
6035,3.175188
6036,4.057252
6037,3.973433
6038,2.966361
6039,3.443182
6040,4.073097
6041,2.555556
6042,3.036021
6043,2.563987
6044,2.752896
6045,2.311628
6046,3.000000
6047,2.157895
6048,3.347630
6049,4.030644
6050,3.548677
6051,3.881540
6052,2.904762
6053,3.969159
6054,2.980583
6055,2.165829
6056,3.056075
6057,3.143235
6058,3.144886
6059,2.797101
6060,3.074956
6061,2.516129
6062,2.584000
6063,3.491577
6064,2.947811
6065,2.340426
6066,3.631249
6067,3.725806
6068,3.302141
6069,2.834483
6070,4.068458
6071,2.792079
6072,3.531064
6073,3.291559
6074,3.313725
6075,3.720930
6076,3.778706
6077,3.248826
6078,2.914286
6079,3.349794
6080,2.850689
6081,2.907143
6082,2.868421
6083,3.893715
6084,2.722808
6085,3.994233
6086,3.438944
6087,3.218801
6088,3.787791
6089,2.715517
6090,3.183406
6091,3.535440
6092,2.698276
6093,4.120416
6094,3.517241
6095,3.062842
6096,3.152287
6097,2.009615
6098,3.792152
6099,3.982850
6100,3.198582
6101,3.548435
6102,3.661333
6103,1.983213
6104,2.963303
6105,2.093933
6106,2.869565
6107,3.084337
6108,2.971429
6109,3.154589
6110,3.664405
6111,2.714286
6112,3.277228
6113,3.158787
6114,3.218729
6115,2.792453
6116,3.021277
6117,3.988965
6118,3.310976
6119,2.994377
6120,3.206427
6121,3.026846
6122,3.164220
6123,3.084211
6124,3.694444
6125,4.021622
6126,2.813953
6127,2.768768
6128,2.768212
6129,2.605096
6130,2.922727
6131,3.403061
6132,3.466395
6133,3.580013
6134,3.679983
6135,3.143541
6136,2.611429
6137,2.992366
6138,4.191949
6139,3.704698
6140,2.418033
6141,3.112583
6142,4.236543
6143,3.050000
6144,3.581502
6145,3.962459
6146,2.821029
6147,2.888301
6148,3.514032
6149,4.077788
6150,3.276259
6151,3.731105
6152,3.413907
6153,2.792998
6154,3.709199
6155,3.524925
6156,3.538889
6157,3.400363
6158,3.650394
6159,3.163265
6160,3.562112
6161,3.050240
6162,3.803801
6163,2.789320
6164,2.428571
6165,3.071006
6166,3.954659
6167,3.141892
6168,3.479452
6169,3.252174
6170,2.000000
6171,3.549490
6172,3.650211
6173,3.099796
6174,2.807736
6175,3.342105
6176,4.148624
6177,3.547748
6178,3.664948
6179,2.454545
6180,3.136165
6181,2.721992
6182,3.022026
6183,2.875000
6184,2.727273
6185,2.887805
6186,3.222222
6187,3.558077
6188,2.930435
6189,2.780702
6190,3.700522
6191,3.011574
6192,2.699867
6193,2.890665
6194,3.287846
6195,3.190911
6196,3.956728
6197,2.968927
6198,3.178914
6199,3.626582
6200,3.318681
6201,3.696583
6202,2.863918
6203,3.173333
6204,3.837368
6205,4.100614
6206,3.751165
6207,3.129840
6208,1.731034
6209,3.085714
6210,2.871622
6211,3.216015
6212,2.727273
6213,3.191781
6214,3.091445
6215,3.250000
6216,2.487500
6217,2.142857
6218,3.835840
6219,3.653447
6220,3.872835
6221,3.858754
6222,3.559337
6223,3.469232
6224,3.178660
6225,3.509921
6226,3.571984
6227,3.566138
6228,3.592767
6229,3.511334
6230,2.946184
6231,3.444019
6232,1.887097
6233,3.658494
6234,3.314336
6235,3.824967
6236,3.420926
6237,3.283287
6238,1.960000
6239,3.173109
6240,3.908138
6241,4.058511
6242,3.468254
6243,3.510437
6244,3.191781
6245,3.502834
6246,3.125926
6247,3.643544
6248,2.926121
6249,4.024162
6250,2.476891
6251,4.047585
6252,2.450000
6253,2.945578
6254,3.719129
6255,2.991248
6256,2.400000
6257,2.190000
6258,2.500000
6259,3.245708
6260,3.133758
6261,2.910112
6262,3.549903
6263,3.565502
6264,2.738132
6265,2.433333
6266,3.475996
6267,3.534112
6268,2.915324
6269,3.206061
6270,3.021201
6271,3.078289
6272,2.546512
6273,3.345491
6274,4.085294
6275,3.881073
6276,2.425150
6277,2.300000
6278,3.147970
6279,3.044737
6280,3.673835
6281,3.747860
6282,2.529412
6283,4.122697
6284,3.251353
6285,2.860892
6286,2.926829
6287,3.904908
6288,1.956989
6289,2.439490
6290,2.996942
6291,3.130325
6292,4.051398
6293,2.186441
6294,3.377408
6295,3.588997
6296,3.610012
6297,2.705479
6298,3.097222
6299,3.301226
6300,3.409091
6301,2.790000
6302,3.029171
6303,3.981627
6304,2.481675
6305,2.303704
6306,2.874214
6307,3.658571
6308,2.659259
6309,3.884388
6310,2.981061
6311,2.827711
6312,3.065217
6313,3.313953
6314,2.862578
6315,2.877323
6316,2.993007
6317,3.569767
6318,3.357562
6319,2.714286
6320,3.450909
6321,3.080000
6322,2.606061
6323,2.743017
6324,3.872968
6325,2.858156
6326,3.823912
6327,3.479933
6328,2.759308
6329,3.762907
6330,3.240741
6331,2.827869
6332,1.720721
6333,3.643107
6334,3.067677
6335,3.084016
6336,3.517339
6337,3.209279
6338,2.615960
6339,3.705650
6340,2.466292
6341,2.093750
6342,1.855895
6343,3.221425
6344,3.732092
6345,2.571032
6346,2.293706
6347,2.989924
6348,2.650407
6349,3.343066
6350,3.639462
6351,3.058824
6352,3.365955
6353,3.349206
6354,2.256410
6355,4.232102
6356,2.871212
6357,3.188948
6358,2.492754
6359,2.682809
6360,2.892473
6361,2.364706
6362,3.602543
6363,1.701754
6364,2.381679
6365,3.587500
6366,3.531949
6367,3.568433
6368,3.147925
6369,3.349112
6370,3.724828
6371,3.748601
6372,3.642384
6373,3.777280
6374,4.137511
6375,3.680077
6376,2.923387
6377,3.397959
6378,3.841971
6379,3.644699
6380,2.574468
6381,2.310469
6382,2.808874
6383,3.329085
6384,2.394000
6385,2.205714
6386,3.209763
6387,2.628267
6388,3.321429
6389,3.866034
6390,2.534247
6391,2.614583
6392,2.822917
6393,2.610169
6394,3.132668
6395,3.408791
6396,3.532796
6397,4.038415
6398,3.158504
6399,3.837104
6400,3.307482
6401,2.387931
6402,2.805755
6403,2.059701
6404,2.730781
6405,2.804511
6406,4.038462
6407,3.919861
6408,3.851555
6409,3.143351
6410,3.123077
6411,2.741472
6412,3.046784
6413,3.668272
6414,2.875817
6415,3.111019
6416,3.350312
6417,3.070769
6418,3.294717
6419,3.024793
6420,2.752358
6421,3.229242
6422,2.875576
6423,3.213287
6424,4.150659
6425,2.772727
6426,4.101449
6427,2.974545
6428,4.292388
6429,3.844483
6430,3.156887
6431,2.469767
6432,3.084175
6433,2.513761
6434,3.489362
6435,2.915584
6436,3.954068
6437,2.848645
6438,3.687047
6439,3.959309
6440,2.562259
6441,3.864553
6442,1.874525
6443,2.723447
6444,2.899441
6445,4.123799
6446,3.327815
6447,2.978261
6448,3.110381
6449,3.380557
6450,4.096330
6451,2.920835
6452,3.353982
6453,3.084778
6454,3.596573
6455,2.663907
6456,2.860721
6457,2.935065
6458,3.058355
6459,3.011796
6460,3.184874
6461,2.404255
6462,3.528419
6463,2.250000
6464,3.399151
6465,3.344689
6466,2.772222
6467,3.070796
6468,3.054299
6469,2.845588
6470,3.155489
6471,2.787234
6472,3.327044
6473,2.940649
6474,2.232143
6475,3.563391
6476,3.795196
6477,2.851429
6478,2.018349
6479,2.602740
6480,2.545455
6481,2.573770
6482,3.358244
6483,3.448718
6484,3.984574
6485,3.641626
6486,3.611582
6487,4.058824
6488,2.914894
6489,3.024390
6490,3.530120
6491,2.272727
6492,3.359684
6493,3.253012
6494,3.371235
6495,3.139583
6496,2.652482
6497,3.234633
6498,2.576859
6499,3.957458
6500,3.691555
6501,2.829412
6502,3.497545
6503,2.879484
6504,3.668954
6505,3.603321
6506,3.005814
6507,3.320789
6508,3.358000
6509,2.940299
6510,3.938465
6511,4.031884
6512,3.981349
6513,2.762019
6514,3.345481
6515,3.412607
6516,2.951835
6517,2.962617
6518,3.177273
6519,3.362599
6520,3.344498
6521,2.709091
6522,4.408163
6523,3.405030
6524,3.626619
6525,2.318290
6526,2.387755
6527,2.877193
6528,4.093935
6529,3.556232
6530,2.698795
6531,2.557223
6532,3.466503
6533,2.970168
6534,3.579929
6535,3.154872
6536,3.293103
6537,2.203704
6538,2.750446
6539,3.966292
6540,3.240816
6541,3.637183
6542,3.021869
6543,3.454277
6544,3.276680
6545,3.743343
6546,3.496894
6547,2.136364
6548,3.581864
6549,3.459610
6550,3.089636
6551,3.031496
6552,3.130971
6553,3.811625
6554,3.249180
6555,3.257889
6556,3.518103
6557,3.291045
6558,2.687764
6559,3.046440
6560,2.360000
6561,2.751592
6562,3.040984
6563,2.754647
6564,3.619114
6565,3.220938
6566,3.606491
